created_at,likes,replies,retweets,text,user_screen_name,tidy_tweet,tokenized_tweet,MNO_label,lang,sentiment,enquiry_count
2018-09-05 10:10:56,4,1,5,"#Harare magistrate dismisses application by former #NetOne CEO Reward Kangai to be removed from remand after arguing that the State was taking too long to complete investigations where he is accused of prejudicing  Netone of over $17,5 million https://buff.ly/2MRB7bd pic.twitter.com/7uT8CjrYUc",DailyNewsZim,#harare magistrate dismisses application by former #netone ceo reward kangai to be removed from remand after arguing that the state was taking too long to complete investigations where he is accused of prejudicing  netone of over       million  ,"['#harare', 'magistrate', 'dismisses', 'application', 'by', 'former', '#netone', 'ceo', 'reward', 'kangai', 'to', 'be', 'removed', 'from', 'remand', 'after', 'arguing', 'that', 'the', 'state', 'was', 'taking', 'too', 'long', 'to', 'complete', 'investigations', 'where', 'he', 'is', 'accused', 'of', 'prejudicing', 'netone', 'of', 'over', 'million']",c,True,neutral,1
2018-09-06 15:24:07,17,2,11,The OneMoney debit card has made my life so enjoyable  Thank you NetOne !!! Join the netone family today and get yours  @NetOneCellular @OneFusionZW @OneMoneyZw @NetoneSupportpic.twitter.com/8fQxI5BdM2,LTiwaringe,the onemoney debit card has made my life so enjoyable  thank you netone     join the netone family today and get yours   netone  onefusionzw  onemoneyzw  netonesupport,"['the', 'onemoney', 'debit', 'card', 'has', 'made', 'my', 'life', 'so', 'enjoyable', 'thank', 'you', 'netone', 'join', 'the', 'netone', 'family', 'today', 'and', 'get', 'yours', 'netonecellular', 'onefusionzw', 'onemoneyzw', 'netonesupport']",c,True,pos,1
2018-09-10 08:35:05,39,3,1,"You are not Zimbo enough if you didn’t use Buddie Zone, & if you don’t know that Telecel used to be called Mango ",KingDeeloc,you are not zimbo enough if you didn t use buddie zone    if you don t know that telecel used to be called mango ,"['you', 'are', 'not', 'zimbo', 'enough', 'if', 'you', 'didn', 't', 'use', 'buddie', 'zone', 'if', 'you', 'don', 't', 'know', 'that', 'telecel', 'used', 'to', 'be', 'called', 'mango']",c,True,neg,1
2018-09-13 10:42:26,30,22,5,"Just been awarded 2mb by Telecel 

Wonder what I'm supposed to do with it

Dear subscriber, you have been awarded with 2 Min onnet & 2 SMS & 2MB valid till midnight. Tell Someone!",povozim,just been awarded   by telecel   wonder what i m supposed to do with it  dear subscriber  you have been awarded with   min onnet     sms     valid till midnight  tell someone ,"['just', 'been', 'awarded', 'mb', 'by', 'telecel', 'wonder', 'what', 'i', 'm', 'supposed', 'to', 'do', 'with', 'it', 'dear', 'subscriber', 'you', 'have', 'been', 'awarded', 'with', 'min', 'onnet', 'sms', 'mb', 'valid', 'till', 'midnight', 'tell', 'someone']",c,True,neg,1
2018-09-16 16:53:42,17,7,4,Dear @matigary . What will happen to those guys planted at Netone by Supa Chibuku aka @SupaCollinsM as executive managers from his failed construction company? #HandeiTione @larry_moyo @RMajongwe @lashiasn @GomoDubi. Musadyiwa netsananguro pic.twitter.com/S5wVNy1maf,Mavhure,dear  matigary   what will happen to those guys planted at netone by supa chibuku aka  supacollinsm as executive managers from his failed construction company  #handeitione  larry moyo  rmajongwe  lashiasn  gomodubi  musadyiwa netsananguro ,"['dear', 'matigary', 'what', 'will', 'happen', 'to', 'those', 'guys', 'planted', 'at', 'netone', 'by', 'supa', 'chibuku', 'aka', 'supacollinsm', 'as', 'executive', 'managers', 'from', 'his', 'failed', 'construction', 'company', '#handeitione', 'larry', 'moyo', 'rmajongwe', 'lashiasn', 'gomodubi', 'musadyiwa', 'netsananguro']",c,True,neutral,1
2018-09-21 17:22:56,20,5,12,"State-owned mobile network operator NetOne swung to profitability in the eight months to August 31, 2018, as profit rose 105 percent in the prior comparable period. https://www.herald.co.zw/netone-swings-to-profitability/ … @caesarzvayi @Michellehakata @TafadzwaMugwadi @MoICED_ @NetOneCellular @manoc9",HeraldZimbabwe,state owned mobile network operator netone swung to profitability in the eight months to august           as profit rose     percent in the prior comparable period      caesarzvayi  michellehakata  tafadzwamugwadi  moiced   netone  manoc ,"['state', 'owned', 'mobile', 'network', 'operator', 'netone', 'swung', 'to', 'profitability', 'in', 'the', 'eight', 'months', 'to', 'august', 'as', 'profit', 'rose', 'percent', 'in', 'the', 'prior', 'comparable', 'period', 'caesarzvayi', 'michellehakata', 'tafadzwamugwadi', 'moiced', 'netonecellular', 'manoc']",c,True,neutral,1
2018-09-29 04:52:52,20,0,7,"Its now or never!Get a NetOne SIM card, register on OneMoney and watch the battle of OneFusion @1/2 price!https://twitter.com/NetOneCellular/status/1045893958788878337 …",muchagove,its now or never get a netone sim card  register on onemoney and watch the battle of onefusion      price   ,"['its', 'now', 'or', 'never', 'get', 'a', 'netone', 'sim', 'card', 'register', 'on', 'onemoney', 'and', 'watch', 'the', 'battle', 'of', 'onefusion', 'price']",c,True,neg,1
2018-09-29 05:27:25,10,0,3,"Tomorrow all roads lead to the National Sports Stadium, get your Netone Line today and register on @OneMoneyZw for free  #FillUpNationalSportspic.twitter.com/v4J6tEH1b8",tonganaiw,tomorrow all roads lead to the national sports stadium  get your netone line today and register on  onemoneyzw for free  #fillupnationalsports,"['tomorrow', 'all', 'roads', 'lead', 'to', 'the', 'national', 'sports', 'stadium', 'get', 'your', 'netone', 'line', 'today', 'and', 'register', 'on', 'onemoneyzw', 'for', 'free', '#fillupnationalsports']",c,True,neutral,1
2018-10-01 08:08:18,25,5,2,Muri sei pano ndambenge ndisiri pasosho media was deep in the rural surprised kuchine dzimwe nzvimbo dzisingabate network muZim apa the place is just 35km away from Kadoma only Netone works and unotoenda pachuru!!!,maxtandi,muri sei pano ndambenge ndisiri pasosho  was deep in the rural surprised kuchine dzimwe nzvimbo dzisingabate network muzim apa the place is just   km away from kadoma only netone works and unotoenda pachuru   ,"['muri', 'sei', 'pano', 'ndambenge', 'ndisiri', 'pasosho', 'media', 'was', 'deep', 'in', 'the', 'rural', 'surprised', 'kuchine', 'dzimwe', 'nzvimbo', 'dzisingabate', 'network', 'muzim', 'apa', 'the', 'place', 'is', 'just', 'km', 'away', 'from', 'kadoma', 'only', 'netone', 'works', 'and', 'unotoenda', 'pachuru']",c,True,neutral,1
2018-10-09 01:53:39,600,221,224,"As part of #Zimbabwe’s Public Enterprises Reforms, I have set deadlines for privatisation for under-performing State-Owned Enterprises (SOEs) and those earmarked for disposal — such as NetOne, TelOne and People’s Own Savings Bank (POSB). 

https://bit.ly/2PjV4EM ",MthuliNcube,as part of # s public enterprises reforms  i have set deadlines for privatisation for under performing state owned enterprises  soes  and those earmarked for disposal   such as netone  telone and people s own savings   posb      ,"['as', 'part', 'of', '#zimbabwe', 's', 'public', 'enterprises', 'reforms', 'i', 'have', 'set', 'deadlines', 'for', 'privatisation', 'for', 'under', 'performing', 'state', 'owned', 'enterprises', 'soes', 'and', 'those', 'earmarked', 'for', 'disposal', 'such', 'as', 'netone', 'telone', 'and', 'people', 's', 'own', 'savings', 'bank', 'posb']",c,True,neutral,1
2018-10-09 02:45:19,40,4,2,"I think on netone and telone, the government must just take serious steps to improve effectiveness and efficiency,  these entities are viable. In case the decision to dispose is taken, please don't hand over these entities to the Chinese, empower Zimbabweans.",AMutsetse,i think on netone and telone  the government must just take serious steps to improve effectiveness and efficiency   these entities are viable  in case the decision to dispose is taken  please don t hand over these entities to the chinese  empower ans ,"['i', 'think', 'on', 'netone', 'and', 'telone', 'the', 'government', 'must', 'just', 'take', 'serious', 'steps', 'to', 'improve', 'effectiveness', 'and', 'efficiency', 'these', 'entities', 'are', 'viable', 'in', 'case', 'the', 'decision', 'to', 'dispose', 'is', 'taken', 'please', 'don', 't', 'hand', 'over', 'these', 'entities', 'to', 'the', 'chinese', 'empower', 'zimbabweans']",c,True,neutral,1
2018-10-09 05:52:38,39,5,2,Never assume someone cares about you simply because he/she calls you on a daily basis. Sometimes people call you when they are bored or when they want to finish their BONUS Airtime that's expiring soon..Netone users am i making sense ,SeanTatendaM,never assume someone cares about you simply because he she calls you on a daily basis  sometimes people call you when they are bored or when they want to finish their bonus airtime that s expiring soon  netone users am i making sense ,"['never', 'assume', 'someone', 'cares', 'about', 'you', 'simply', 'because', 'he', 'she', 'calls', 'you', 'on', 'a', 'daily', 'basis', 'sometimes', 'people', 'call', 'you', 'when', 'they', 'are', 'bored', 'or', 'when', 'they', 'want', 'to', 'finish', 'their', 'bonus', 'airtime', 'that', 's', 'expiring', 'soon', 'netone', 'users', 'am', 'i', 'making', 'sense']",c,True,neutral,1
2018-10-13 12:53:08,16,0,8,"Zinara, NetOne boards dissolved https://bit.ly/2OnOSPG ",FingazLive,zinara  netone boards dissolved  ,"['zinara', 'netone', 'boards', 'dissolved']",c,True,neutral,1
2018-10-19 01:21:17,4,0,1,"http://spiked.co.zw/winners-of-onemoney-fees-for-less-awarded/ … Yesterday NetOne gave various awards to two of the three schools which won the OneMoney Fees For Less Promotion.

The schools which were handed over prizes were Good Hope Junior School and Bridging The Gap Academy. pic.twitter.com/49A2fodC5F",BAMutingwende,   yesterday netone gave various awards to two of the three schools which won the onemoney fees for less promotion   the schools which were handed over prizes were good hope junior school and bridging the gap academy  ,"['yesterday', 'netone', 'gave', 'various', 'awards', 'to', 'two', 'of', 'the', 'three', 'schools', 'which', 'won', 'the', 'onemoney', 'fees', 'for', 'less', 'promotion', 'the', 'schools', 'which', 'were', 'handed', 'over', 'prizes', 'were', 'good', 'hope', 'junior', 'school', 'and', 'bridging', 'the', 'gap', 'academy']",c,True,neutral,1
2018-10-19 19:27:53,34,1,0,dear netone users. Buying one fusion does not render you rich.  We buy proper bundles wen we can.,Lyton_C,dear netone users  buying one fusion does not render you rich   we buy proper s wen we can ,"['dear', 'netone', 'users', 'buying', 'one', 'fusion', 'does', 'not', 'render', 'you', 'rich', 'we', 'buy', 'proper', 'bundles', 'wen', 'we', 'can']",c,True,neg,1
2018-10-21 11:44:44,95,19,36,"Before soldiers were deployed,  policemen fired 72 rounds from  Ak47 from within ZANU PF. This was despite the fact that the majority of the protestors had peacefully returned towards Netone after singing peacefully   at Rainbow Towers for bout 10min. That escalated things",freemanchari,before soldiers were deployed   policemen fired    rounds from  ak   from within zanu pf  this was despite the fact that the majority of the protestors had peacefully returned towards netone after singing peacefully   at rainbow towers for bout   min  that escalated things,"['before', 'soldiers', 'were', 'deployed', 'policemen', 'fired', 'rounds', 'from', 'ak', 'from', 'within', 'zanu', 'pf', 'this', 'was', 'despite', 'the', 'fact', 'that', 'the', 'majority', 'of', 'the', 'protestors', 'had', 'peacefully', 'returned', 'towards', 'netone', 'after', 'singing', 'peacefully', 'at', 'rainbow', 'towers', 'for', 'bout', 'min', 'that', 'escalated', 'things']",c,True,neutral,1
2018-10-22 05:31:32,22,13,6,"Some vendors in Harare were selling @netone airtime for $1.10 over the weekend. To justify their greediness, they said they are putting an extra ten cents for transport.

Cc: @AdmireMasuku1 @admire2mar @lam_missJ_Mimmz @ZimMediaReview @jsnetzim @AlexanderRusero @adrianblomfield",FaraiMatiashe,some vendors in harare were selling  netone airtime for       over the weekend  to justify their greediness  they said they are putting an extra ten cents for transport   cc   admiremasuku   admire mar  lam missj mimmz  zimreview  jsnetzim  alexanderrusero  adrianblomfield,"['some', 'vendors', 'in', 'harare', 'were', 'selling', 'netone', 'airtime', 'for', 'over', 'the', 'weekend', 'to', 'justify', 'their', 'greediness', 'they', 'said', 'they', 'are', 'putting', 'an', 'extra', 'ten', 'cents', 'for', 'transport', 'cc', 'admiremasuku', 'admire', 'mar', 'lam', 'missj', 'mimmz', 'zimmediareview', 'jsnetzim', 'alexanderrusero', 'adrianblomfield']",c,True,neutral,1
2018-10-23 08:17:08,12,3,1,"Telecel- Gvt owns 60% of the company.
Incured $13.8m in losses in 7 mths.
It is technically insolvent with high debt equity ratio & thinly capitalized.
Some of these SOE are albatros on Fiscas.
Time to cut lose these SOEs to private players who can profitably run them.",wallstreet_god,telecel  gvt owns     of the company  incured      m in losses in   mths  it is technically insolvent with high debt equity ratio   thinly capitalized  some of these soe are albatros on fiscas  time to cut lose these soes to private players who can profitably run them ,"['telecel', 'gvt', 'owns', 'of', 'the', 'company', 'incured', 'm', 'in', 'losses', 'in', 'mths', 'it', 'is', 'technically', 'insolvent', 'with', 'high', 'debt', 'equity', 'ratio', 'thinly', 'capitalized', 'some', 'of', 'these', 'soe', 'are', 'albatros', 'on', 'fiscas', 'time', 'to', 'cut', 'lose', 'these', 'soes', 'to', 'private', 'players', 'who', 'can', 'profitably', 'run', 'them']",c,True,neutral,1
2018-10-25 03:57:02,66,12,16,"Zimbabwe stands to create greater value from a merger of NetOne & TelOne into a single entity & privatization. Would be a classic synergistic merger, resulting in one plus one being greater than two! New entity would be poised to provide best in class Next generation ICT services",RewardKangai, stands to create greater value from a merger of netone   telone into a single entity   privatization  would be a classic synergistic merger  resulting in one plus one being greater than two  new entity would be poised to provide best in class next generation ict services,"['zimbabwe', 'stands', 'to', 'create', 'greater', 'value', 'from', 'a', 'merger', 'of', 'netone', 'telone', 'into', 'a', 'single', 'entity', 'privatization', 'would', 'be', 'a', 'classic', 'synergistic', 'merger', 'resulting', 'in', 'one', 'plus', 'one', 'being', 'greater', 'than', 'two', 'new', 'entity', 'would', 'be', 'poised', 'to', 'provide', 'best', 'in', 'class', 'next', 'generation', 'ict', 'services']",c,True,neutral,1
2018-10-27 19:46:24,64,19,8,"So there's this gym mate of mine, he just upgraded to iPhone X Max chii chii, and he got iPhone Xand kambudzi kake it's an iPhone 8+ .  Apa vamwe tikutsvaga pekuisa sim card re Netone. pic.twitter.com/ncVNQO7tOi",__Destro_,so there s this gym mate of mine  he just upgraded to iphone x max chii chii  and he got iphone xand kambudzi kake it s an iphone       apa vamwe tikutsvaga pekuisa sim card  netone  ,"['so', 'there', 's', 'this', 'gym', 'mate', 'of', 'mine', 'he', 'just', 'upgraded', 'to', 'iphone', 'x', 'max', 'chii', 'chii', 'and', 'he', 'got', 'iphone', 'xand', 'kambudzi', 'kake', 'it', 's', 'an', 'iphone', 'apa', 'vamwe', 'tikutsvaga', 'pekuisa', 'sim', 'card', 're', 'netone']",c,True,neutral,1
2018-11-05 10:21:30,119,13,15,"Netone ine behavior ye crush, inogeza nekuchena before you date her but when y're dating her hakachageza nxaaaaa

$2 WA bndle here veduwee",SeanTatendaM,netone ine behavior ye crush  inogeza nekuchena before you date her but when y  dating her hakachageza nxaaaaa     wa bndle here veduwee,"['netone', 'ine', 'behavior', 'ye', 'crush', 'inogeza', 'nekuchena', 'before', 'you', 'date', 'her', 'but', 'when', 'y', 're', 'dating', 'her', 'hakachageza', 'nxaaaaa', 'wa', 'bndle', 'here', 'veduwee']",c,True,neutral,1
2018-11-09 09:21:30,94,16,23,"1. In his pre-budget statement Finance Minister @MthuliNcube proposes partial privatisation of Tel-one, Net-one & Telecel. What’s the point of government being involved in 2 mobile network operators (MNOs). Government should sell its entire stake in Telecel & fully privatise it. pic.twitter.com/bFw6V1hWMe",Wamagaisa,   in his pre budget statement finance minister  mthulincube proposes partial privatisation of tel one  net one   telecel  what s the point of government being involved in   mobile network operators  mnos   government should sell its entire stake in telecel   fully privatise it  ,"['in', 'his', 'pre', 'budget', 'statement', 'finance', 'minister', 'mthulincube', 'proposes', 'partial', 'privatisation', 'of', 'tel', 'one', 'net', 'one', 'telecel', 'what', 's', 'the', 'point', 'of', 'government', 'being', 'involved', 'in', 'mobile', 'network', 'operators', 'mnos', 'government', 'should', 'sell', 'its', 'entire', 'stake', 'in', 'telecel', 'fully', 'privatise', 'it']",c,True,neg,1
2018-11-09 09:23:07,72,4,14,3. More competition will bring efficiency & fairness to the market. Selling off Telecel will free public funds tied up in the company & even raise a tidy sum in revenue. A private operator will also pay its licence fee (non-tax revenue) which both Telecel & NetOne have not done.,Wamagaisa,   more competition will bring efficiency   fairness to the market  selling off telecel will free public funds tied up in the company   even raise a tidy sum in revenue  a private operator will also pay its licence fee  non tax revenue  which both telecel   netone have not done ,"['more', 'competition', 'will', 'bring', 'efficiency', 'fairness', 'to', 'the', 'market', 'selling', 'off', 'telecel', 'will', 'free', 'public', 'funds', 'tied', 'up', 'in', 'the', 'company', 'even', 'raise', 'a', 'tidy', 'sum', 'in', 'revenue', 'a', 'private', 'operator', 'will', 'also', 'pay', 'its', 'licence', 'fee', 'non', 'tax', 'revenue', 'which', 'both', 'telecel', 'netone', 'have', 'not', 'done']",c,True,neutral,1
2018-11-09 13:19:42,191,32,27,"Dear world. As you know at times someone needs to make the first move

So here is us trying to charm our way into being accepted into the @NetOneCellular BIG five

The Ninjas have made the first move. @muchagove we are now using the netone line

#NetNinjaspic.twitter.com/rqCVYbNoQr",BulawayoChiefs,dear world  as you know at times someone needs to make the first move  so here is us trying to charm our way into being accepted into the  netone big five  the ninjas have made the first move   muchagove we are now using the netone line  #netninjas,"['dear', 'world', 'as', 'you', 'know', 'at', 'times', 'someone', 'needs', 'to', 'make', 'the', 'first', 'move', 'so', 'here', 'is', 'us', 'trying', 'to', 'charm', 'our', 'way', 'into', 'being', 'accepted', 'into', 'the', 'netonecellular', 'big', 'five', 'the', 'ninjas', 'have', 'made', 'the', 'first', 'move', 'muchagove', 'we', 'are', 'now', 'using', 'the', 'netone', 'line', '#netninjas']",c,True,neg,1
2018-11-13 05:34:55,8,1,8,"3 years after allegedly ""buying"" @Telecel_Zim Gvt has not paid up and gotten shares for the company.

Read the full article at: https://kalabashmedia.com/2018/11/13/government-has-not-paid-for-telecel/ …
@TheFeedZW @OpenParlyZw @MunyaBloggo @ComradeFatsooo @MagambaNetwork @NicolaWatson13 @Wamagaisa @mumera_wisdompic.twitter.com/PoDaAFlWI2",KalabashMedia,  years after allegedly  buying   telecel  gvt has not paid up and gotten shares for the company   read the full article at      thefeedzw  openparlyzw  munyabloggo  comradefatsooo  magambanetwork  nicolawatson    wamagaisa  mumera wisdom,"['years', 'after', 'allegedly', 'buying', 'telecel', 'zim', 'gvt', 'has', 'not', 'paid', 'up', 'and', 'gotten', 'shares', 'for', 'the', 'company', 'read', 'the', 'full', 'article', 'at', 'thefeedzw', 'openparlyzw', 'munyabloggo', 'comradefatsooo', 'magambanetwork', 'nicolawatson', 'wamagaisa', 'mumera', 'wisdom']",c,True,neutral,1
2018-11-14 06:51:52,11,1,5,"It is obvious that most of our data is firmly in the hands of the Chinese.
1. ZDF Staff College was built by China so you can trust that they left numerous backdoors for extracting more data
2. NetOne uses Huawei tech which is owned by Chinese Gvt and they use a lot of  spyware",denvern3,it is obvious that most of our data is firmly in the hands of the chinese     zdf staff college was built by china so you can trust that they left numerous backdoors for extracting more data    netone uses huawei tech which is owned by chinese gvt and they use a lot of  spyware,"['it', 'is', 'obvious', 'that', 'most', 'of', 'our', 'data', 'is', 'firmly', 'in', 'the', 'hands', 'of', 'the', 'chinese', 'zdf', 'staff', 'college', 'was', 'built', 'by', 'china', 'so', 'you', 'can', 'trust', 'that', 'they', 'left', 'numerous', 'backdoors', 'for', 'extracting', 'more', 'data', 'netone', 'uses', 'huawei', 'tech', 'which', 'is', 'owned', 'by', 'chinese', 'gvt', 'and', 'they', 'use', 'a', 'lot', 'of', 'spyware']",c,True,neutral,1
2018-11-14 16:57:56,34,0,11,We appreciate the hospitality and accommodation by the @OneMoneyZw  team! They bent over backwards too make sure that we walked out with a Merchant and Agent code. This is great new to our NetOne customers who will now easy type in *111*2*2*48464*AMOUNT*PIN# pic.twitter.com/16eYKnO76n,FreshInABox,we appreciate the hospitality and accommodation by the  onemoneyzw  team  they bent over backwards too make sure that we walked out with a merchant and agent code  this is great new to our netone customers who will now easy type in                amount pin# ,"['we', 'appreciate', 'the', 'hospitality', 'and', 'accommodation', 'by', 'the', 'onemoneyzw', 'team', 'they', 'bent', 'over', 'backwards', 'too', 'make', 'sure', 'that', 'we', 'walked', 'out', 'with', 'a', 'merchant', 'and', 'agent', 'code', 'this', 'is', 'great', 'new', 'to', 'our', 'netone', 'customers', 'who', 'will', 'now', 'easy', 'type', 'in', 'amount', 'pin#']",c,True,neutral,1
2018-11-21 08:35:59,23,2,9,"Kusatenda huroyi

Ndakatenga mutero we motor (ZBC also) from  @NetOneCellular NetOne Kopje Plaza shop yesterday and got $6 free airtime ne ma sticker aya 3  anotengeswa $1 each ne boys remu road for free again.
  
$9 saved",tinashejsevera,kusatenda huroyi  ndakatenga mutero we motor  zbc also  from   netone netone kopje plaza  yesterday and got    free airtime ne ma sticker aya    anotengeswa    each ne boys remu road for free again        saved,"['kusatenda', 'huroyi', 'ndakatenga', 'mutero', 'we', 'motor', 'zbc', 'also', 'from', 'netonecellular', 'netone', 'kopje', 'plaza', 'shop', 'yesterday', 'and', 'got', 'free', 'airtime', 'ne', 'ma', 'sticker', 'aya', 'anotengeswa', 'each', 'ne', 'boys', 'remu', 'road', 'for', 'free', 'again', 'saved']",c,True,neutral,1
2018-11-21 19:10:30,9,3,7,"Court Frees Kangai Ahead of Supa Mandiwanzira Trial Harare Magistrates Court has today cleared former NetOne boss, Reward Kangai who arrested on early this year on allegations of abuse of power during his time at the count... https://263chat.com/court-frees-kangai-ahead-of-supa-mandiwanzira-trial/ … via @263Chat #Africa #263Chat",263Chat,court frees kangai ahead of supa mandiwanzira trial harare magistrates court has today cleared former netone boss  reward kangai who arrested on early this year on allegations of abuse of power during his time at the count       via     chat #africa #   chat,"['court', 'frees', 'kangai', 'ahead', 'of', 'supa', 'mandiwanzira', 'trial', 'harare', 'magistrates', 'court', 'has', 'today', 'cleared', 'former', 'netone', 'boss', 'reward', 'kangai', 'who', 'arrested', 'on', 'early', 'this', 'year', 'on', 'allegations', 'of', 'abuse', 'of', 'power', 'during', 'his', 'time', 'at', 'the', 'count', 'via', 'chat', '#africa', '#', 'chat']",c,True,neutral,1
2018-11-22 14:08:08,15,1,14,"Govt expects to raise US$350m from the privatisation of state enterprises, including TelOne, NetOne, Telecel, Zimpost and POSB

#BudgetZW",newswireZW,govt expects to raise us    m from the privatisation of state enterprises  including telone  netone  telecel  zimpost and posb  #budgetzw,"['govt', 'expects', 'to', 'raise', 'us', 'm', 'from', 'the', 'privatisation', 'of', 'state', 'enterprises', 'including', 'telone', 'netone', 'telecel', 'zimpost', 'and', 'posb', '#budgetzw']",c,True,neutral,1
2018-11-22 14:21:22,8,0,8,"#ZimBudget2019 The 2019 Budget proposes the privatisation of at least 5 public enterprises, namely Tel-One/Net-One/Telecel, ZIMPOST and POSB. The 2019 Budget assumes proceeds of at least US$350
million being raised from privatisation. @MthuliNcube",FingazLive,#zimbudget     the      budget proposes the privatisation of at least   public enterprises  namely tel one net one telecel  zimpost and posb  the      budget assumes proceeds of at least us     million being raised from privatisation   mthulincube,"['#zimbudget', 'the', 'budget', 'proposes', 'the', 'privatisation', 'of', 'at', 'least', 'public', 'enterprises', 'namely', 'tel', 'one', 'net', 'one', 'telecel', 'zimpost', 'and', 'posb', 'the', 'budget', 'assumes', 'proceeds', 'of', 'at', 'least', 'us', 'million', 'being', 'raised', 'from', 'privatisation', 'mthulincube']",c,True,neutral,1
2018-11-22 17:45:07,61,45,26,"WHERE ARE THEY NOW: 
CHEMIST SIZIBA

Today i saw “telecomms guru” Chemist Siziba, the former tycoon who formed Cosmos Cellular in 1996 & became NetOne service provider.
***In 2011 he unsuccessfully applied for mobile network operator licence
***Was a regular at Cresta Oasis bar pic.twitter.com/Icbmc12Vkq",larry_moyo,where are they now   chemist siziba  today i saw  telecomms guru  chemist siziba  the former tycoon who formed cosmos  in        became netone service provider     in      he unsuccessfully applied for mobile network operator licence    was a regular at cresta oasis bar ,"['where', 'are', 'they', 'now', 'chemist', 'siziba', 'today', 'i', 'saw', 'telecomms', 'guru', 'chemist', 'siziba', 'the', 'former', 'tycoon', 'who', 'formed', 'cosmos', 'cellular', 'in', 'became', 'netone', 'service', 'provider', 'in', 'he', 'unsuccessfully', 'applied', 'for', 'mobile', 'network', 'operator', 'licence', 'was', 'a', 'regular', 'at', 'cresta', 'oasis', 'bar']",c,True,neutral,1
2018-12-11 13:06:40,8,1,0,"I still cant get over how Kingstons collapsed. Everyone uses stationery, Kingstons was everywhere yet closed shop. Making loss after loss, now pvt players came, in the same envmt and are making a killing. Same for Zupco, Netone, etc. These should be paying gvt a dividend.",chirembawa,i still cant get over how kingstons collapsed  everyone uses stationery  kingstons was everywhere yet closed   making loss after loss  now pvt players came  in the same envmt and are making a killing  same for zupco  netone  etc  these should be paying gvt a dividend ,"['i', 'still', 'cant', 'get', 'over', 'how', 'kingstons', 'collapsed', 'everyone', 'uses', 'stationery', 'kingstons', 'was', 'everywhere', 'yet', 'closed', 'shop', 'making', 'loss', 'after', 'loss', 'now', 'pvt', 'players', 'came', 'in', 'the', 'same', 'envmt', 'and', 'are', 'making', 'a', 'killing', 'same', 'for', 'zupco', 'netone', 'etc', 'these', 'should', 'be', 'paying', 'gvt', 'a', 'dividend']",c,True,neutral,1
2018-12-19 05:24:30,62,21,0,mazi telecel minutes... who wants a call but handina nyaya,King_Nat__,mazi telecel minutes    who wants a call but handina nyaya,"['mazi', 'telecel', 'minutes', 'who', 'wants', 'a', 'call', 'but', 'handina', 'nyaya']",c,True,neutral,1
2018-12-20 14:34:27,10,2,14,"New board for state-owned NetOne, to be chaired by lawyer James Mutizwa. 
His deputy is Susan Mutangadura, a commercial arbitrator. 
Also on the board is businessman Winston Makamure, Mathias Mavhunga of micro-lender FMC & businessman and former Zanu-PF MP Paradzai Chakona pic.twitter.com/ZCDGubBmvv",newswireZW,new board for state owned netone  to be chaired by lawyer james mutizwa   his deputy is susan mutangadura  a commercial arbitrator   also on the board is businessman winston makamure  mathias mavhunga of micro lender fmc   businessman and former zanu pf mp paradzai chakona ,"['new', 'board', 'for', 'state', 'owned', 'netone', 'to', 'be', 'chaired', 'by', 'lawyer', 'james', 'mutizwa', 'his', 'deputy', 'is', 'susan', 'mutangadura', 'a', 'commercial', 'arbitrator', 'also', 'on', 'the', 'board', 'is', 'businessman', 'winston', 'makamure', 'mathias', 'mavhunga', 'of', 'micro', 'lender', 'fmc', 'businessman', 'and', 'former', 'zanu', 'pf', 'mp', 'paradzai', 'chakona']",c,True,neutral,1
2018-12-21 08:39:56,10,0,4,"Telecash: Received 5USD from Telecel Go as Bonus... 

Token of appreciation from @Telecel_Zim

When we tell you to join the network that's winning #TellSomeonepic.twitter.com/7IqAHL0BtO",terryndoro,telecash  received  usd from telecel  as bonus      token of appreciation from  telecel   when we tell you to join the network that s winning #tellsomeone,"['telecash', 'received', 'usd', 'from', 'telecel', 'go', 'as', 'bonus', 'token', 'of', 'appreciation', 'from', 'telecel', 'zim', 'when', 'we', 'tell', 'you', 'to', 'join', 'the', 'network', 'that', 's', 'winning', '#tellsomeone']",c,True,neutral,1
2018-12-22 17:22:34,92,11,8,"This is us exercising our social responsibility policy..

If you lose your @NetOneCellular line, simple visit any of their many shops and they will gladly replace it.

(This message has nothing to do with us trying to keep hitting on netone)

We wont tag @muchagove",BulawayoChiefs,this is us exercising our social responsibility policy    if you lose your  netone line  simple visit any of their many shops and they will gladly replace it    this message has nothing to do with us trying to keep hitting on netone   we wont tag  muchagove,"['this', 'is', 'us', 'exercising', 'our', 'social', 'responsibility', 'policy', 'if', 'you', 'lose', 'your', 'netonecellular', 'line', 'simple', 'visit', 'any', 'of', 'their', 'many', 'shops', 'and', 'they', 'will', 'gladly', 'replace', 'it', 'this', 'message', 'has', 'nothing', 'to', 'do', 'with', 'us', 'trying', 'to', 'keep', 'hitting', 'on', 'netone', 'we', 'wont', 'tag', 'muchagove']",c,True,neutral,1
