likes,replies,retweets,text,user_screen_name,tidy_tweet,tokenized_tweet,MNO_label,lang,sentiment
2,0,6,#WelcomeToZimbabweWhere if a person doesn't have an Econet line anonzi ibhambi,AmKushBae,#welcometowhere if a person doesn t have an econet line anonzi ibhambi,"['#welcometozimbabwewhere', 'if', 'a', 'person', 'doesn', 't', 'have', 'an', 'econet', 'line', 'anonzi', 'ibhambi']",e,True,neg
3,0,4,"Att: Econet subscribers #NDIKOKO nw available on Buddie Beatz.To use it as ur caller ringtone,dial *157*0090000780#,costs 25c/week",traeyung,att  econet subscribers #ndikoko nw available on buddie beatz to use it as ur caller ringtone dial                # costs   c week,"['att', 'econet', 'subscribers', '#ndikoko', 'nw', 'available', 'on', 'buddie', 'beatz', 'to', 'use', 'it', 'as', 'ur', 'caller', 'ringtone', 'dial', '#', 'costs', 'c', 'week']",e,True,neutral
1,3,4,#twimbos would you consider a #Friends&Family minutes package  to call 5 loved ones for $2 a week? @econetzimbabwe @Telecel_Zim,Techzim,#twimbos would you consider a #friends family minutes package  to call   loved ones for    a week   econet  telecel ,"['#twimbos', 'would', 'you', 'consider', 'a', '#friends', 'family', 'minutes', 'package', 'to', 'call', 'loved', 'ones', 'for', 'a', 'week', 'econetzimbabwe', 'telecel', 'zim']",ec,True,neutral
10,0,17,I never get tired of hearing the Econet story. @T_Masiyiwa narrating a emotional story of resilience and victory!,DanaiNhando,i never get tired of hearing the econet story   t masiyiwa narrating a emotional story of resilience and victory ,"['i', 'never', 'get', 'tired', 'of', 'hearing', 'the', 'econet', 'story', 't', 'masiyiwa', 'narrating', 'a', 'emotional', 'story', 'of', 'resilience', 'and', 'victory']",e,True,neg
1,0,2,"#Econet launches @Ecoschool, An #Education Tablet For #Zimbabwe. Partners with @binumobile"" http://shar.es/1mp9Gk  via @TechnoMagZw",datafreeSA,#econet launches  ecoschool  an #education tablet for #  partners with  binumobile    via  technomagzw,"['#econet', 'launches', 'ecoschool', 'an', '#education', 'tablet', 'for', '#zimbabwe', 'partners', 'with', 'binumobile', 'via', 'technomagzw']",e,True,neutral
3,0,2,@deltandou @MissChiMystique @econetzimbabwe @econet_support  i wouldn't mind receiving 7 tips on how to start a successful business.,lnmanzini, deltandou  misschimystique  econet  econet support  i wouldn t mind receiving   tips on how to start a successful business ,"['deltandou', 'misschimystique', 'econetzimbabwe', 'econet', 'support', 'i', 'wouldn', 't', 'mind', 'receiving', 'tips', 'on', 'how', 'to', 'start', 'a', 'successful', 'business']",e,True,neutral
1,0,1,Econet wants to give me relationship tips. owk. but not interested,tinashechirape,econet wants to give me relationship tips  owk  but not interested,"['econet', 'wants', 'to', 'give', 'me', 'relationship', 'tips', 'owk', 'but', 'not', 'interested']",e,True,neg
2,2,2,What the hell is happening with @econetzimbabwe @econet_support . My airtime is just vanishing into thin air since last week!,samybells,what the hell is happening with  econet  econet support   my airtime is just vanishing into thin air since last week ,"['what', 'the', 'hell', 'is', 'happening', 'with', 'econetzimbabwe', 'econet', 'support', 'my', 'airtime', 'is', 'just', 'vanishing', 'into', 'thin', 'air', 'since', 'last', 'week']",e,True,neg
5,2,4,"The five companies that would make my Zimbabwe portfolio right now would be Econet, British tobacco, Cottco, innscor and delta",mr_showkz99,the five companies that would make my  portfolio right now would be econet  british tobacco  cottco  innscor and delta,"['the', 'five', 'companies', 'that', 'would', 'make', 'my', 'zimbabwe', 'portfolio', 'right', 'now', 'would', 'be', 'econet', 'british', 'tobacco', 'cottco', 'innscor', 'and', 'delta']",e,True,neutral
2,2,4,Hey Econet! My whatsapp bundles were supposed to expire at 10.43am not 10.40am. Mbavha gororo!!,luvjiz52,hey econet  my whatsapp s were supposed to expire at      am not      am  mbavha gororo  ,"['hey', 'econet', 'my', 'whatsapp', 'bundles', 'were', 'supposed', 'to', 'expire', 'at', 'am', 'not', 'am', 'mbavha', 'gororo']",e,True,neg
2,0,0,Econet Introduce Unlimited Opera Mini data bundles - Nerd Creed http://fb.me/3Cl2iDvOg ,creativeloopzim,econet introduce unlimited opera mini data s   nerd creed  ,"['econet', 'introduce', 'unlimited', 'opera', 'mini', 'data', 'bundles', 'nerd', 'creed']",e,True,neg
5,0,1,"@Econet Yes,we hope  #threepoints today  #Hertha @HerthaBSC",Herthaner4ever, econet yes we hope  #threepoints today  #hertha  herthabsc,"['econet', 'yes', 'we', 'hope', '#threepoints', 'today', '#hertha', 'herthabsc']",e,True,neutral
4,0,1,"@Telecel_Zim ""@quotes: “Unless you’re ashamed of yourself now and then, you’re not honest.” William Faulkner https://twitter.com/quotes/status/517539659870908416/photo/1pic.twitter.com/lb8X9QW5Lh """,munyavhi, telecel    quotes   unless you  ashamed of yourself now and then  you  not honest   william faulkner   ,"['telecel', 'zim', 'quotes', 'unless', 'you', 're', 'ashamed', 'of', 'yourself', 'now', 'and', 'then', 'you', 're', 'not', 'honest', 'william', 'faulkner']",c,True,neg
2,0,2,"@vmwevorail @DellEnterprise @Fujitsu_Global @Supermicro_SMCI @NetOne_Tech Num1 reason in a cust survey why you like EVO:RAIL ""SIMPLICITY""",mjm_973, vmwevorail  dellenterprise  fujitsu global  supermicro smci  netone tech num  reason in a cust survey why you like evo rail  simplicity ,"['vmwevorail', 'dellenterprise', 'fujitsu', 'global', 'supermicro', 'smci', 'netone', 'tech', 'num', 'reason', 'in', 'a', 'cust', 'survey', 'why', 'you', 'like', 'evo', 'rail', 'simplicity']",c,True,neg
3,3,4,"#Twimbos with Econet
First, juicer dollar... then sent a message to 377 yakanzi subscribe.. yu will have free econet to econet till 0000",GlowingCedar,#twimbos with econet first  juicer dollar    then sent a message to     yakanzi subscribe   yu will have free econet to econet till     ,"['#twimbos', 'with', 'econet', 'first', 'juicer', 'dollar', 'then', 'sent', 'a', 'message', 'to', 'yakanzi', 'subscribe', 'yu', 'will', 'have', 'free', 'econet', 'to', 'econet', 'till']",e,True,neutral
0,0,4,Job opportunities ---> Econet Careers - Technical Assistant  Close Date: http://careers.econetwireless.com/candidateapp/Jobs/View/140924-1/Technical_Assistant/?Source=AddThis&ReferringUser=LoggedOutUser#.VCnhx-3qsWE.twitter … #263Chat #Twimbos,263Chat,job opportunities      econet careers   technical assistant  close date     #   chat #twimbos,"['job', 'opportunities', 'econet', 'careers', 'technical', 'assistant', 'close', 'date', '#', 'chat', '#twimbos']",e,True,neutral
0,0,2,Econet to clarify base station classification at High Court  http://www.bh24.co.zw/econet-to-clarify-base-station-classification-at-high-court/ …,BH24Zim,econet to clarify base station classification at high court    ,"['econet', 'to', 'clarify', 'base', 'station', 'classification', 'at', 'high', 'court']",e,True,neutral
2,2,4,Sharing other peoples private pictures is not cool. We should not lose our humanness coz Econet has  given us free access to Twitter.,tbmoyo,sharing other peoples private pictures is not cool  we should not lose our humanness coz econet has  given us free access to  ,"['sharing', 'other', 'peoples', 'private', 'pictures', 'is', 'not', 'cool', 'we', 'should', 'not', 'lose', 'our', 'humanness', 'coz', 'econet', 'has', 'given', 'us', 'free', 'access', 'to']",e,True,neutral
2,0,1,@Telecel_Zim for the sake of motivating the yung ple to bring up ideas n proposals ther shld be some appreciation 2 Tengende #simzlikerobery,munya_schilla, telecel  for the sake of motivating the yung ple to bring up ideas n proposals ther shld be some appreciation   tengende #simzlikerobery,"['telecel', 'zim', 'for', 'the', 'sake', 'of', 'motivating', 'the', 'yung', 'ple', 'to', 'bring', 'up', 'ideas', 'n', 'proposals', 'ther', 'shld', 'be', 'some', 'appreciation', 'tengende', '#simzlikerobery']",c,True,neg
3,0,1,So its turns out that Netone is not giving their winners their airtime. Past winners complaining on air on StarFM. #smh,tnyaruwanga,so its turns out that netone is not giving their winners their airtime  past winners complaining on air on starfm  #smh,"['so', 'its', 'turns', 'out', 'that', 'netone', 'is', 'not', 'giving', 'their', 'winners', 'their', 'airtime', 'past', 'winners', 'complaining', 'on', 'air', 'on', 'starfm', '#smh']",c,True,neutral
3,1,0,Making two big announcements later at work today @Telecel_Zim busy busy busy,ZororoMakamba,making two big announcements later at work today  telecel  busy busy busy,"['making', 'two', 'big', 'announcements', 'later', 'at', 'work', 'today', 'telecel', 'zim', 'busy', 'busy', 'busy']",c,True,neutral
4,0,12,Technical Assistant wanted at Econet Zimbabwe; please visit http://bit.ly/1v1vVjf  to apply for this post. #263jobs #twimbos #zimbabwe,jobs263,technical assistant wanted at econet   please visit   to apply for this post  #   jobs #twimbos #,"['technical', 'assistant', 'wanted', 'at', 'econet', 'zimbabwe', 'please', 'visit', 'to', 'apply', 'for', 'this', 'post', '#', 'jobs', '#twimbos', '#zimbabwe']",e,True,neutral
1,1,7,Econet: You can now get a PhD frm a University of ur choice in Zimbabwe via EcoDegree Just txt NDIAMAI  to 34545 n u too cn gt a doctorate,official_tempo,econet  you can now get a phd frm a university of ur choice in  via ecodegree just txt ndiamai  to       n u too cn gt a doctorate,"['econet', 'you', 'can', 'now', 'get', 'a', 'phd', 'frm', 'a', 'university', 'of', 'ur', 'choice', 'in', 'zimbabwe', 'via', 'ecodegree', 'just', 'txt', 'ndiamai', 'to', 'n', 'u', 'too', 'cn', 'gt', 'a', 'doctorate']",e,True,neutral
1,0,2,"In  solidarity with Econet's #FreeTwitter ,Zesa should introduce #FreePhoneBattery the one that does not run out",_Uncle_TJ,in  solidarity with econet s #free  zesa should introduce #freephonebattery the one that does not run out,"['in', 'solidarity', 'with', 'econet', 's', '#free', 'zesa', 'should', 'introduce', '#freephonebattery', 'the', 'one', 'that', 'does', 'not', 'run', 'out']",e,True,neg
1,0,2,"#Freshpost : Netone Introducing Bigger Facebook, Whatsapp Bundles

Yesterday, we caught up with the Managing... http://fb.me/1drp2B9WX ",TechnoMagZw,#freshpost   netone introducing bigger facebook  whatsapp s  yesterday  we caught up with the managing     ,"['#freshpost', 'netone', 'introducing', 'bigger', 'facebook', 'whatsapp', 'bundles', 'yesterday', 'we', 'caught', 'up', 'with', 'the', 'managing']",c,True,neutral
4,1,1,hahahaha Zimbabweans dont fuq around on this twitter beef. Econet take back yo free twitter Ndapota,The_Boy_Tash,hahahaha ans dont fuq around on this  beef  econet take back yo free  ndapota,"['hahahaha', 'zimbabweans', 'dont', 'fuq', 'around', 'on', 'this', 'beef', 'econet', 'take', 'back', 'yo', 'free', 'ndapota']",e,True,neutral
1,0,1,"""@keddah83: Vodacom or MTN? RT @CurateZim: #MeanThingsPeopleDo not buying your curator farewell airtime"" econet",CurateZim,  keddah    vodacom or mtn    curatezim  #meanthingspeopledo not buying your curator farewell airtime  econet,"['keddah', 'vodacom', 'or', 'mtn', 'rt', 'curatezim', '#meanthingspeopledo', 'not', 'buying', 'your', 'curator', 'farewell', 'airtime', 'econet']",e,True,neutral
1,1,3,Econet admitted its them who hve been deducting $0.25 for some funny videos i never subscribed to.@zim_diva @SirNige @econetzimbabwe,zenzele,econet admitted its them who hve been deducting       for some funny videos i never subscribed to   diva  sirnige  econet,"['econet', 'admitted', 'its', 'them', 'who', 'hve', 'been', 'deducting', 'for', 'some', 'funny', 'videos', 'i', 'never', 'subscribed', 'to', 'zim', 'diva', 'sirnige', 'econetzimbabwe']",e,True,neg
5,0,3,"Wow. Cesar Monasterio's amateur partner (12 handicap) made an albatross on the par-5 14th hole today in the Pro-Am, from 283 yards! #NetOne",StaysureTour,wow  cesar monasterio s amateur partner     handicap  made an albatross on the par     th hole today in the pro am  from     yards  #netone,"['wow', 'cesar', 'monasterio', 's', 'amateur', 'partner', 'handicap', 'made', 'an', 'albatross', 'on', 'the', 'par', 'th', 'hole', 'today', 'in', 'the', 'pro', 'am', 'from', 'yards', '#netone']",c,True,neutral
1,0,5,Who remember when telecel was used to be called Mango??,kenniekays,who remember when telecel was used to be called mango  ,"['who', 'remember', 'when', 'telecel', 'was', 'used', 'to', 'be', 'called', 'mango']",c,True,neutral
4,2,4,Thank you @LordwinMachava  please get in touch on our toll free number(Econet) 08 08 01 01 To get assistance and more information.,HigherLifeFDN,thank you  lordwinmachava  please get in touch on our toll free number econet              to get assistance and more information ,"['thank', 'you', 'lordwinmachava', 'please', 'get', 'in', 'touch', 'on', 'our', 'toll', 'free', 'number', 'econet', 'to', 'get', 'assistance', 'and', 'more', 'information']",e,True,neutral
1,0,2,"Ipidi, Econet's pay TV service, to launch Feb 2015 in Zimbabwe http://dlvr.it/6vWqnT ",LivingZimbabwe,ipidi  econet s pay tv service  to launch feb      in   ,"['ipidi', 'econet', 's', 'pay', 'tv', 'service', 'to', 'launch', 'feb', 'in', 'zimbabwe']",e,True,neutral
1,1,2,Android caters for ALL markets from low income earners with those huaweis being sold by econet to the S5s Z3s etc for high end,Masethekid,android caters for all markets from low income earners with those huaweis being sold by econet to the s s z s etc for high end,"['android', 'caters', 'for', 'all', 'markets', 'from', 'low', 'income', 'earners', 'with', 'those', 'huaweis', 'being', 'sold', 'by', 'econet', 'to', 'the', 's', 's', 'z', 's', 'etc', 'for', 'high', 'end']",e,True,neutral
3,0,7,"#Zimbabwe #Econet users,  time to use our tunes as your CRBT. pic.twitter.com/mc5pblQU76",NanaYawDompreh,# #econet users   time to use our tunes as your crbt  ,"['#zimbabwe', '#econet', 'users', 'time', 'to', 'use', 'our', 'tunes', 'as', 'your', 'crbt']",e,True,neutral
1,0,3,"Good corporate support 4@Highway_Africa from #SA telcom companies.Hope our@econetzimbabwe ,@Telecel_Zim  will learn something#Highway2014",zenzele,good corporate support   highway africa from #sa telcom companies hope our econet   telecel   will learn something#highway    ,"['good', 'corporate', 'support', 'highway', 'africa', 'from', '#sa', 'telcom', 'companies', 'hope', 'our', 'econetzimbabwe', 'telecel', 'zim', 'will', 'learn', 'something#highway']",ec,True,neutral
1,0,1,So twitter is Now #FREE for econet subscribers till Nov!!!No excuses to not be Tweeting!!@econetzimbabwe #Hi-5,iMisred,so  is now #free for econet subscribers till nov   no excuses to not be tweeting   econet #hi  ,"['so', 'is', 'now', '#free', 'for', 'econet', 'subscribers', 'till', 'nov', 'no', 'excuses', 'to', 'not', 'be', 'tweeting', 'econetzimbabwe', '#hi']",e,True,neutral
2,1,0,"""@GarikaiZizhou: @ecocashzw @stewardbank @tanakajekwaz13  $2 for the boths cards. I mean ari 2 here"" pic.twitter.com/7Opb4H9KKs",TapsMarv,  garikaizizhou   ecocashzw  steward  tanakajekwaz       for the boths cards  i mean ari   here  ,"['garikaizizhou', 'ecocashzw', 'stewardbank', 'tanakajekwaz', 'for', 'the', 'boths', 'cards', 'i', 'mean', 'ari', 'here']",e,True,neg
1,0,3,FootballZone commercializes soccer content through the website http://www.soccer24.co.zw  and an SMS service on Econet network #ZOLChallenge,GiftGana,footballzone commercializes soccer content through the website   and an sms service on econet network #zolchallenge,"['footballzone', 'commercializes', 'soccer', 'content', 'through', 'the', 'website', 'and', 'an', 'sms', 'service', 'on', 'econet', 'network', '#zolchallenge']",e,True,neutral
1,0,3,"Telecel partners http://Mukuru.com , increases mobile transfer opportunities #ICTs http://bit.ly/1qonxZE ",misazimbabwe,telecel partners    increases mobile transfer opportunities #icts  ,"['telecel', 'partners', 'increases', 'mobile', 'transfer', 'opportunities', '#icts']",c,True,neutral
7,0,11,Thank you Econet for uniting twimbos for the causes of twimurenga with free twitter for three months we would have had so many comrades here,SangomaNunu,thank you econet for uniting twimbos for the causes of twimurenga with free  for three months we would have had so many comrades here,"['thank', 'you', 'econet', 'for', 'uniting', 'twimbos', 'for', 'the', 'causes', 'of', 'twimurenga', 'with', 'free', 'for', 'three', 'months', 'we', 'would', 'have', 'had', 'so', 'many', 'comrades', 'here']",e,True,neg
4,1,3,@BruceChakatsva  For more info please call our toll free number (Econet Subscribers) 08 08 01 01,HigherLifeFDN, brucechakatsva  for more info please call our toll free number  econet subscribers             ,"['brucechakatsva', 'for', 'more', 'info', 'please', 'call', 'our', 'toll', 'free', 'number', 'econet', 'subscribers']",e,True,neutral
2,0,0,Wed’s Startup Hour Featured Guest: Bejoy Nettikadan. Aged 31 and Owner NetOne and of Zambia’s only public cloud pic.twitter.com/KLPErNI4py,MatthewGrollnek,wed s startup hour featured guest  bejoy nettikadan  aged    and owner netone and of zambia s only public cloud ,"['wed', 's', 'startup', 'hour', 'featured', 'guest', 'bejoy', 'nettikadan', 'aged', 'and', 'owner', 'netone', 'and', 'of', 'zambia', 's', 'only', 'public', 'cloud']",c,True,neutral
1,0,5,"Telecel can say what they want...but as long as ""free"" doesn't appear on their 'offer list' they're wasting both our time",NickkTitan,telecel can say what they want   but as long as  free  doesn t appear on their  offer list  they  wasting both our time,"['telecel', 'can', 'say', 'what', 'they', 'want', 'but', 'as', 'long', 'as', 'free', 'doesn', 't', 'appear', 'on', 'their', 'offer', 'list', 'they', 're', 'wasting', 'both', 'our', 'time']",c,True,neutral
1,1,5,"
RT @Telecel_Zim: #AskYoBuddie if they give you value for money?

#TellSomeonepic.twitter.com/VCWVmVYMNf",SoSoCoolBez,   telecel   #askyobuddie if they give you value for money   #tellsomeone,"['rt', 'telecel', 'zim', '#askyobuddie', 'if', 'they', 'give', 'you', 'value', 'for', 'money', '#tellsomeone']",c,True,neutral
2,0,1,"Cloud Nhau @Telecel_Zim ""Offering #mobilemoney is not like selling airtime, we are offering a #DigitalFinancial service"" #2014RFF",Jvowens,cloud nhau  telecel   offering #mobilemoney is not like selling airtime  we are offering a #digitalfinancial service  #    rff,"['cloud', 'nhau', 'telecel', 'zim', 'offering', '#mobilemoney', 'is', 'not', 'like', 'selling', 'airtime', 'we', 'are', 'offering', 'a', '#digitalfinancial', 'service', '#', 'rff']",c,True,neg
9,1,9,Thank you @CecilMatuvhunye . For more information kindly call our toll free number (Econet Subscribers) 08 08 01 01 .,HigherLifeFDN,thank you  cecilmatuvhunye   for more information kindly call our toll free number  econet subscribers               ,"['thank', 'you', 'cecilmatuvhunye', 'for', 'more', 'information', 'kindly', 'call', 'our', 'toll', 'free', 'number', 'econet', 'subscribers']",e,True,neutral
2,0,2,@Telecel_Zim scraps charges on mobile money transfers http://shar.es/11a7PX  #twimbos #mobilemoney,TheSourceZW, telecel  scraps charges on mobile money transfers   #twimbos #mobilemoney,"['telecel', 'zim', 'scraps', 'charges', 'on', 'mobile', 'money', 'transfers', '#twimbos', '#mobilemoney']",c,True,neutral
2,1,9,"Dell, EMC, Fujitsu, Inspur, Netone, Supermicro, all named EVO:RAIL HW partners!  Yes, EMC is in the server game now…  #VMworld",matteastwood,dell  emc  fujitsu  inspur  netone  supermicro  all named evo rail hw partners   yes  emc is in the server game now   #vmworld,"['dell', 'emc', 'fujitsu', 'inspur', 'netone', 'supermicro', 'all', 'named', 'evo', 'rail', 'hw', 'partners', 'yes', 'emc', 'is', 'in', 'the', 'server', 'game', 'now', '#vmworld']",c,True,neutral
1,3,4,"Latest: @Telecel_Zim, in a first by a mobile comms provider, says Telecash subscribers can now send cash to other Telecash users for FREE",cemambo,latest   telecel   in a first by a mobile comms provider  says telecash subscribers can now send cash to other telecash users for free,"['latest', 'telecel', 'zim', 'in', 'a', 'first', 'by', 'a', 'mobile', 'comms', 'provider', 'says', 'telecash', 'subscribers', 'can', 'now', 'send', 'cash', 'to', 'other', 'telecash', 'users', 'for', 'free']",c,True,neutral
1,0,1,"#EconetZimbabwe does not allow me to send Smes to #NetONE or #Telecel lines from its network, so I use my Telecel or NetONE lines.",BelieveCitizen,#econet does not allow me to send smes to #netone or #telecel lines from its network  so i use my telecel or netone lines ,"['#econetzimbabwe', 'does', 'not', 'allow', 'me', 'to', 'send', 'smes', 'to', '#netone', 'or', '#telecel', 'lines', 'from', 'its', 'network', 'so', 'i', 'use', 'my', 'telecel', 'or', 'netone', 'lines']",ec,True,neg
8,0,5,"a shot of the Olympic medals @KirstyCoventry  during her Econet tour, she proved to be a great inspiration to kids pic.twitter.com/eu6RTqMd2c",henryhakula,a shot of the olympic medals  kirstycoventry  during her econet tour  she proved to be a great inspiration to kids ,"['a', 'shot', 'of', 'the', 'olympic', 'medals', 'kirstycoventry', 'during', 'her', 'econet', 'tour', 'she', 'proved', 'to', 'be', 'a', 'great', 'inspiration', 'to', 'kids']",e,True,neutral
2,0,2,Econet wants Zim to be Africa's first cashless society. 1) already broke 2) yes we have no currency 3) THAT's why you're robbing us blind?,joeblackzw,econet wants  to be africa s first cashless society     already broke    yes we have no currency    that s why you  robbing us blind ,"['econet', 'wants', 'zim', 'to', 'be', 'africa', 's', 'first', 'cashless', 'society', 'already', 'broke', 'yes', 'we', 'have', 'no', 'currency', 'that', 's', 'why', 'you', 're', 'robbing', 'us', 'blind']",e,True,neg
3,1,4,"Hanzi Econet wants Zim to be Africa's first cashless society. Uhm, HELLOOOOO ... we already are!",joeblackzw,hanzi econet wants  to be africa s first cashless society  uhm  hellooooo     we already are ,"['hanzi', 'econet', 'wants', 'zim', 'to', 'be', 'africa', 's', 'first', 'cashless', 'society', 'uhm', 'hellooooo', 'we', 'already', 'are']",e,True,neutral
1,0,3,"""@ThirstyAF: Some of us need to draft budgets and stuff. Econet ngaitaure zviripo toronga maths nguva ichiripo"" nhai  cc @econetzimbabwe",GlowingCedar,  thirstyaf  some of us need to draft budgets and stuff  econet ngaitaure zviripo toronga maths nguva ichiripo  nhai  cc  econet,"['thirstyaf', 'some', 'of', 'us', 'need', 'to', 'draft', 'budgets', 'and', 'stuff', 'econet', 'ngaitaure', 'zviripo', 'toronga', 'maths', 'nguva', 'ichiripo', 'nhai', 'cc', 'econetzimbabwe']",e,True,neg
2,0,4,Econet Wireless Zimbabwe has predicted that in less than 12 months Zimbabwe will become Africa’s first cashless soci…http://lnkd.in/dwhpGTW ,MunyaChiura,econet   has predicted that in less than    months  will become africa s first cashless soci  ,"['econet', 'wireless', 'zimbabwe', 'has', 'predicted', 'that', 'in', 'less', 'than', 'months', 'zimbabwe', 'will', 'become', 'africa', 's', 'first', 'cashless', 'soci']",e,True,neutral
1,0,2,Zimbabwe’s Econet Wireless and the making of Africa’s first cashless society http://www.theguardian.com/global-development-professionals-network/blog/2014/aug/18/econet-wireless-zimbabwe-cashless-society …pic.twitter.com/MHwEjiP8mF,AfricaHerald, s econet  and the making of africa s first cashless society   ,"['zimbabwe', 's', 'econet', 'wireless', 'and', 'the', 'making', 'of', 'africa', 's', 'first', 'cashless', 'society']",e,True,neutral
1,1,14,"Went to @Telecel_Zim  to try move my telecash acc between my two telecel lines , agent told me it would be easier to just get @EcoCashZW",harveylb_,went to  telecel   to try move my telecash acc between my two telecel lines   agent told me it would be easier to just get  ecocashzw,"['went', 'to', 'telecel', 'zim', 'to', 'try', 'move', 'my', 'telecash', 'acc', 'between', 'my', 'two', 'telecel', 'lines', 'agent', 'told', 'me', 'it', 'would', 'be', 'easier', 'to', 'just', 'get', 'ecocashzw']",e,True,neg
2,0,7,"Know what Econet should just give us? One Social Media bundle. Facebook, Whatsapp, Twitter, Instagram, YouTube and Pornhub for $2.99 a week.",TadiwaNM,know what econet should just give us  one social    facebook  whatsapp    instagram  youtube and pornhub for       a week ,"['know', 'what', 'econet', 'should', 'just', 'give', 'us', 'one', 'social', 'media', 'bundle', 'facebook', 'whatsapp', 'instagram', 'youtube', 'and', 'pornhub', 'for', 'a', 'week']",e,True,neg
2,0,0,If @Telecel_Zim introduces unlimited Instagram bundles I'm jumping ship soo quick.  I'll just print out new business cards #idontcare,nikko_frikko,if  telecel  introduces unlimited instagram s i m jumping ship soo quick   i ll just print out new business cards #idontcare,"['if', 'telecel', 'zim', 'introduces', 'unlimited', 'instagram', 'bundles', 'i', 'm', 'jumping', 'ship', 'soo', 'quick', 'i', 'll', 'just', 'print', 'out', 'new', 'business', 'cards', '#idontcare']",c,True,neg
1,0,1,NetOne dragged to court - http://www.sundaynews.co.zw/netone-dragged-to-court/#.U_AkKgaxlAU.twitter …,SundayNewsZimba,netone dragged to court     ,"['netone', 'dragged', 'to', 'court']",c,True,neutral
2,0,2,"Follow us all day for coverage from @isothermal_edu in Spindale, where we're install a new #ECONet station! pic.twitter.com/GhjCgwFS4X",NCSCO,follow us all day for coverage from  isothermal edu in spindale  where we  install a new #econet station  ,"['follow', 'us', 'all', 'day', 'for', 'coverage', 'from', 'isothermal', 'edu', 'in', 'spindale', 'where', 'we', 're', 'install', 'a', 'new', '#econet', 'station']",e,True,neutral
3,0,1,"FMO co-finances $150 mln Econet Wireless Global expansion, including mobile banking & solar energy business, next to @KfW DEG & @afreximbank",FMO_development,fmo  finances      mln econet  global expansion  including mobile ing   solar energy business  next to  kfw deg    afrexim,"['fmo', 'finances', 'mln', 'econet', 'wireless', 'global', 'expansion', 'including', 'mobile', 'banking', 'solar', 'energy', 'business', 'next', 'to', 'kfw', 'deg', 'afreximbank']",e,True,neutral
1,0,2,"Dinner with @NCSCO in Spindale, NC! Installing a new ECONet station at @isothermal_edu tomorrow!pic.twitter.com/JRofp6uQ8S",Weathermansam77,dinner with  ncsco in spindale  nc  installing a new econet station at  isothermal edu tomorrow ,"['dinner', 'with', 'ncsco', 'in', 'spindale', 'nc', 'installing', 'a', 'new', 'econet', 'station', 'at', 'isothermal', 'edu', 'tomorrow']",e,True,neutral
2,1,2,Inga! RT @evey_majaka: Econet Offers Telecash Employees Double Salary http://shar.es/1nc2LO  via @TechnoMagZw #263Chat,SirNige,inga    evey majaka  econet offers telecash employees double salary   via  technomagzw #   chat,"['inga', 'rt', 'evey', 'majaka', 'econet', 'offers', 'telecash', 'employees', 'double', 'salary', 'via', 'technomagzw', '#', 'chat']",e,True,neutral
2,0,2,"#Zimbabwe mobile operator, Econet launches debit card | Southern Africa http://bit.ly/UTuJjA  via @theafricareport",4Ethiopia,# mobile operator  econet launches debit card   southern africa   via  theafricareport,"['#zimbabwe', 'mobile', 'operator', 'econet', 'launches', 'debit', 'card', 'southern', 'africa', 'via', 'theafricareport']",e,True,neutral
3,1,4,"""I come alive at the night time"" - Econet Free Twitter",iamTEHN, i come alive at the night time    econet free ,"['i', 'come', 'alive', 'at', 'the', 'night', 'time', 'econet', 'free']",e,True,neutral
2,1,1,Econet Zim has no respect. Munhu Ane over ten years achitenga airtime everyday and you send 0.22 free airtime,GlowingCedar,econet  has no respect  munhu ane over ten years achitenga airtime everyday and you send      free airtime,"['econet', 'zim', 'has', 'no', 'respect', 'munhu', 'ane', 'over', 'ten', 'years', 'achitenga', 'airtime', 'everyday', 'and', 'you', 'send', 'free', 'airtime']",e,True,neutral
2,0,4,"Econet, Mastercard launch debit card http://iol.io/b8gjd ",busrep,econet  mastercard launch debit card  ,"['econet', 'mastercard', 'launch', 'debit', 'card']",e,True,neutral
0,4,6,I'd like a card with my name on it RT @cemambo: @econetzimbabwe vs @Telecel_Zim which card would you choose and why?pic.twitter.com/ElGvHcjc1Z,SirNige,i d like a card with my name on it   cemambo   econet vs  telecel  which card would you choose and why ,"['i', 'd', 'like', 'a', 'card', 'with', 'my', 'name', 'on', 'it', 'rt', 'cemambo', 'econetzimbabwe', 'vs', 'telecel', 'zim', 'which', 'card', 'would', 'you', 'choose', 'and', 'why']",ec,True,neg
1,0,4,Really impressed with the EcoCash Debit card solution between EcoNet and Master Card. It’s amazing how virtual mobile money has changed.,Artemu,really impressed with the ecocash debit card solution between econet and master card  it s amazing how virtual mobile money has changed ,"['really', 'impressed', 'with', 'the', 'ecocash', 'debit', 'card', 'solution', 'between', 'econet', 'and', 'master', 'card', 'it', 's', 'amazing', 'how', 'virtual', 'mobile', 'money', 'has', 'changed']",e,True,neutral
2,0,2,"The network wars continue! Meanwhile, back at the ranch, NetOne is in curlers and slippers, watching soapies.",shonatiger,the network wars continue  meanwhile  back at the ranch  netone is in curlers and slippers  watching soapies ,"['the', 'network', 'wars', 'continue', 'meanwhile', 'back', 'at', 'the', 'ranch', 'netone', 'is', 'in', 'curlers', 'and', 'slippers', 'watching', 'soapies']",c,True,neutral
