,created_at,likes,replies,retweets,text,tweet_id,user_id,user_name,user_screen_name
3895,1399719881000.0,0,1,5,"I jst Noticd dah Lyf is 2shrt 2commit suicide cuz In d yr 2002 nokia 3310 ws 75k wit 40k econet sim card, buh 2day its N700 n d sim is free.",465085007586156544,1575794293,VERIFIED VIRGIN,NoRisk_NoFunds
3896,1399643385000.0,3,0,4,"""@NHTZim: Chief Mangwende attending the launch of the Energise the Chain Launch by Econet Wireless!"" @HigherLifeFDN",464764159142670337,80231639,Rose Jena,rjena
3897,1399636390000.0,16,1,25,"Celebrating #LearningHub launch Econet Telecom Lesotho-Communication & PR far ends, middle @HigherLifeFDN #Lesothopic.twitter.com/1vaH7cwDUy",464734822372745216,580074345,HigherlifeFoundation,HigherLifeFDN
3898,1399635851000.0,3,0,1,"Let  there be light, and there was light! Econet Wireless donating solar lanterns to Minister of Health Dr. Parirenyatwa at Nhowe Mission!",464732559180832769,1525662776,NHTZ,NHTZim
3899,1399635705000.0,5,0,2,Econet Wireless supporting quality healthcare in Zimbabwe- happening now at Nhowe Mission in Zimbabwe!,464731948213354496,1525662776,NHTZ,NHTZim
3900,1399632977000.0,16,1,28,"""We are very proud and comfortable to be associated with @HigherLifeFDN ..."" CEO Econet Telecom #Lesotho Nico Heynspic.twitter.com/9sNuyIxna0",464720506210762753,580074345,HigherlifeFoundation,HigherLifeFDN
3901,1399554980000.0,0,0,3,Econet to introduce Wi-Fi Hotpots to ease mobile broadband congestion http://www.bh24.co.zw/econet-to-introduce-wi-fi-hotpots-to-ease-mobile-broadband-congestion/ …,464393362825416704,202697654,Zimpapers Digital,Zimpapers
3902,1399449595000.0,1,0,3,"#Mobile money boosts Econet revenues in Zimbabwe
http://nextbillion.net/newspost.aspx?newsid=6368 … #socialgood #socent",463951346698162176,26857202,NextBillion,NextBillion
3903,1399280553000.0,4,0,6,#HIFA2014 #Backstage b4 we took on @Telecel_Zim stage! I was so proud of @tarironegitare @prayersoul & @cynthiamarepic.twitter.com/sfCnhPEa5X,463242332872388608,231103200,AMMARA,AmmaraBrown
3904,1399039603000.0,0,0,2,@zimleague don't mention it @VanPockets let's #continue to #brand #Zimbabwe #twimbos @MzembiW @263Chat @tmn263 @tnyaruwanga @Telecel_Zim,462231715327782912,830482164,Yedu Lani Magazine,yedu_lani
3905,1398776258000.0,0,2,6,"Econet yazvita zvakare, you can now check your weight using EcoScale. Just dial *700*04# and then stand on your fone.",461127167540494336,2171317161,Half Thoughts,teemadzika
3906,1398665942000.0,3,4,3," ""@Bawaz_Zailani: Lmfao econet  “@KingANAD: Deep ""@MssDame:  pic.twitter.com/qAgpW0ngEX""””",460664466322235392,1850624407,Fariedah💐,Farahh_Jega
3907,1398627945000.0,1,2,1,@JeraAfrika @263Chat @Zimtweets If he runs this country the way he runs Econet that man will make serfs of us in no time.,460505098553004032,1133192222,Post-Coup Mubaiwa Bandambira ✊,The_Mos_Native
3908,1398426571000.0,1,0,4,Econet to integrate systems with Western Union  http://www.techzim.co.zw/2014/04/econet-integrate-systems-western-union/ … #MobileMoney #Twimbos #263chat,459660471625191424,82800626,Techzim,Techzim
3909,1398408867000.0,1,1,2,Great News: Econet founder Mr @StriveMasiyiwa announces plans for  annual award to Africa's innovators. Read more: http://end.ai/SmqIGc ,459586218985287680,492852412,Econet Wireless,econetzimbabwe
3910,1398346617000.0,0,0,2,"Professional Core Network MSC Engineer wanted @telecel_zim; to view this listing, please follow the link http://bit.ly/QAPejs  #263jobs",459325119643779072,309650608,Jobs263 Zimbabwe,jobs263
3911,1398345680000.0,0,0,2,"Internal Audit Manager wanted Telecel Zimbabwe ; to view this listing, please follow the link... http://fb.me/3cRd61WKk ",459321190914740224,309650608,Jobs263 Zimbabwe,jobs263
3912,1398290700000.0,1,0,0,"Check out our new website

http://www.netone-solutions.de 
#netone #sem #onlinemarketing #webdesign",459090588206628864,2157870953,NET:ONE ,NetoneSolutions
3913,1398254562000.0,1,0,1,Come to think of it batho ba Econet ba re tlwaetse masepa ka weekend,458939016206094338,368999708,Boitumelo🍒,MarcoChana
3914,1398004687000.0,3,0,0,"All weekend I was receiving safety texts like this, from @Telecel_Zim. I like it.pic.twitter.com/ctYete3yZh",457890964921540608,19556164,Mazilankatha,BigInduna
3915,1397977246000.0,1,0,2,@jahprayzah is going 2B blazing on #HIFA2014’s Telecel Main Stage Zimbabwe’s favourite musician is undoubtedly a must-C this year  #SwitchOn,457775869273333760,114409609,HIFA,hifa_Official
3916,1397745280000.0,1,0,1,Please tell us how the econet thing went ;) ye!,456802930218119170,2351175514,Neo Kabi,ACuddlyBeast
3917,1397665058000.0,1,0,1,Telecel Rewards 4 subscribers wth Fully Paid Trips2 2014 Brazillian #WorldCup #Kenya http://bit.ly/1hLOlzY ,456466457786712065,1310276047,NewsKenya.Co.Ke,NewsKenyaCoKe
3918,1397518141000.0,0,0,2,‘Econet won’t back down on tariff’ http://www.herald.co.zw/econet-wont-back-down-on-tariff/ …,455850241594363904,947872754,The Herald Zimbabwe,HeraldZimbabwe
3919,1397480648000.0,0,0,1,"Telecel, Tomana on collision course  http://www.herald.co.zw/telecel-tomana-on-collision-course/ …",455692986261995520,947872754,The Herald Zimbabwe,HeraldZimbabwe
3920,1397477675000.0,0,0,1,Facebook VoIP calls on Econet Facebook bundles work but the quality is poor  http://www.techzim.co.zw/2014/04/facebook-voip-calls-econet-facebook-bundles-work-qaulity-poor/#comment-1335639677 …,455680515455344641,148753637,LSK Makani,lskmakani
3921,1397332427000.0,0,1,2,"Telecel Unveils  Telecel Go, 3 Prepaid Packages http://shar.es/TWdbw  via @TechnoMagZw #263Chat #Twimbos",455071301284405248,892792496,263Chat 🇿🇼,263Chat
3922,1397140155000.0,1,0,1,"Our @ChuiWilliam abt to go live on air with @ZororoMakamba on the @Telecel_Zim #ChitChat show.
We're talking abt #GetSocial",454264853604347904,2382516858,#GetSocial,SocialMeZW
3923,1397117500000.0,1,1,4,Goood morning Beautiful People! @telecel_zim @investharare @RuTendoDeNise @tendaitoscie @SELETINE @Infinity_Mag_ #RoadToMissWUA,454169831546576896,2435983574,Miss WUA pageant,MissWUA2014
3924,1397061188000.0,1,0,7,"RT ""@Ucy_Jane: Dear MTN, my God sees all!! He will visit you guys like he visited Econet""""”",453933643095109632,133752804,🇳🇬🇩🇲🇬🇧,glorie__yah
3925,1397045130000.0,0,0,2,Anyone joining us for the Econet Vic Falls Marathon? Now you can pay your race entry via #EcoCash biller code 56931.pic.twitter.com/RuPZBcItLS,453866289610502144,492852412,Econet Wireless,econetzimbabwe
3926,1397035172000.0,2,1,2,"WhatsApp a threat to telcos, says Zimbabwe’s NetOne: http://shar.es/BNkk4 ",453824524463534083,423329902,ITWeb Africa,ITWebAfrica
3927,1397023180000.0,0,0,2,Econet not selling firm http://www.herald.co.zw/econet-not-selling-firm/ …,453774223119355904,947872754,The Herald Zimbabwe,HeraldZimbabwe
3928,1396879715000.0,2,0,1,"Strive Masiyiwa is the founder and chairman, of global telecommunications group, Econet Wireless! A social enterp from Zimbabwe #yalichat",453172490244997121,406038867,Kemisola Ajetunmobi,CoachKemisola
3929,1396810975000.0,1,0,1,Zimbabwe’s Econet launches mobile money loan service - ITWeb Africa http://shar.es/BQEmh  via @sharethis,452884174119006208,471922198,Cam Tellez,Cam_Tellez
3930,1396693449000.0,1,3,1,"Yeah? ""@rcmlimited: RBZ might be working on something to stifle Ecocash loans. Protect Telecel and other banks. @263chat""",452391231596003328,892792496,263Chat 🇿🇼,263Chat
3931,1396653669000.0,0,0,2,Econet under probe http://www.herald.co.zw/econet-under-probe/ … #263Chat #Twimbos,452224384187367424,892792496,263Chat 🇿🇼,263Chat
3932,1396594520000.0,1,3,3,"""SeizeTheMoment"" CLM invites you to a life changing encounter with the ECONET Africa services CEO 6PM@CLM FREE ENTRY. pic.twitter.com/x6boOM5sn9",451976291529404416,365316712,Geofrey Baluku,Gbaluku
3933,1396483433000.0,0,0,4,Econet starts loan roll out http://www.herald.co.zw/econet-starts-loan-roll-out/ …,451510361171062784,947872754,The Herald Zimbabwe,HeraldZimbabwe
3934,1396438221000.0,1,0,2,@EcoCashZW @stewardbank Thank you,451320728479342592,187240902,Jackson Madzimba,jacksonmadzimba
3935,1396436412000.0,2,0,0,Today @stewardbank & @EcoCashZW launched our revolutionary Zero interest mobile based loans called Ecocash loanspic.twitter.com/7LVJ0rdnJf,451313139674804226,27894484,Lance Mambondiani,DrMambondiani
3936,1396422659000.0,4,1,4,"Celebrating yet another Milestone for @EcoCashZW & @stewardbank , Introducing #EcoCashLoans. ..Loan on the GO !",451255454849843200,48638611,Liberty LK Kazhanje,lkazhanje
3937,1396337318000.0,1,0,1,$6 000 salary cap costs NetOne https://www.newsday.co.zw/2014/04/01/6-000-salary-cap-costs-netone/ … #NewsDay,450897509238312960,123875667,NewsDay Zimbabwe,NewsDayZimbabwe
3938,1395942502000.0,1,2,4,Zimbos love their brands! Hanzi Telecel yaane Ecocash yayo. Salute you Ecocash! #zvakabhadhara,449241531942449152,84034963,Kudzai M  🇿🇼,kedukudzi
3939,1395913868000.0,1,0,1,"""@Looby_WeMafaro: If econet wants to introduce twitter bundles, then vakuda ku broker"" Hahah with all these twimbos ma1",449121431096672256,158681747,"☆I'm Ted, not Mosby★",Theotmac
3940,1395905047000.0,1,0,1,CNN Money names Econet founder @StriveMasiyiwa among The World's 50 Greatest Leaders http://money.cnn.com/gallery/leadership/2014/03/20/worlds-best-leaders.fortune/35.html …,449084434273533952,62512123,Tapiwa Munjoma,TapiwaMunjoma
3941,1395835973000.0,1,0,2,Telecel making good progress against EcoNet in Zimbabwe with #mobilemoney http://mobilemoneyafrica.com/details.php?post_id=1661 …,448794718911340544,19108870,Hannes van Rensburg,Rensburg
3942,1395167642000.0,1,4,3,Am totally disappointed that at $43 693pm  #NetOne CEO is the 2nd highest earning parastatal boss when that company is not delivering at all,445991534056701954,577229412,C. Mambo 🇿🇼,cemambo
3943,1395045762000.0,1,2,1,Strive Masiyiwa is a visionary. The way he started Econet needs to be made into a documentary. #Wowful,445480333304020992,23469686,Tendai Joe | Loves Africa,Tendaijoe
3944,1393933551000.0,1,0,1,"Econet Zimbabwe has announced EconetZero now econet subscribers have free access to over 50 educational website,... http://fb.me/2WizKPuiW ",440815383017455616,353601578,Creative Loop,creativeloopzim
3945,1393923929000.0,1,2,10,@econetzimbabwe announces Econet Zero which gives subscribers free access to 50 educational websites. Story coming up pic.twitter.com/Al88Ej2AE3,440775021930098688,82800626,Techzim,Techzim
3946,1393923712000.0,2,0,3,@DanaiNhando @T_Masiyiwa @HigherLifeFDN: teachers & students now all researching- 50 free websites: Eco School launches Econet Zero,440774114463469568,1139555119,Fidelia Gandiya,FideliaGandiya
3947,1393922142000.0,4,1,10,@econetzimbabwe @T_Masiyiwa today Econet is launching a first Econet zero which is access to 50 educational websites for free.,440767528550555648,1139555119,Fidelia Gandiya,FideliaGandiya
3948,1393921839000.0,5,7,33,"Great News: Today, we make over 50 educational websites accessible for free to Econet subscribers #EconetZero",440766257391235072,492852412,Econet Wireless,econetzimbabwe
3949,1393682823000.0,1,0,2,"Now we know Bona and Simba do utilise the NetOne Mahar Promotion, he says they speak on the phone for six hours.",439763753379594240,80530548,Tony!☕,NguClayton_
3950,1393548536000.0,2,0,1,NetOne Fuq You ya? ,439200509518708736,622702457,marcos vicente,__marcosvicente
3951,1393340361000.0,3,0,3,The winner of Mobile Health Product or Service is Energize the Chain for Econet Wireless Vaccine Project in Zimbabwe #GMA14,438327362238025728,381618637,GSMA,GSMA
3952,1393329762000.0,2,0,5,"If you're in Zimbabwe and use ECONET, you can invite your friends for a chat, take pictures, start blogs etc. on Yookos for #FREE #RETWEET",438282905379696640,434851906,Yookos Classifieds,OfficialYookos
3953,1393327854000.0,1,0,2,There is a huge difference between a transactional leader and a transformational leader says Darlington Mandivenga of Econet at APF,438274903935303681,1309638066,Matebele,bheki_moyo
3954,1392797707000.0,3,4,9,"Econet ino sender ma txt message weduwee, it's crazy! I get mo txt msgs from Econet than all my friends & family combined. #Twimbos #263Chat",436051305002708993,52074292,Tirivanhu Gombiro,tgombiro
3955,1392797197000.0,6,2,11,@HigherLifeFDN executive drops off her food at an Econet shop. Much more is still needed.#OperationKKTokweMukosipic.twitter.com/eUZiVLXNKg,436049166960050176,1525662776,NHTZ,NHTZim
3956,1392796723000.0,6,0,15,Thinking where next meal could come from? You can do something - drop food at an Econet shop #operationkktokwemukosi pic.twitter.com/6VInyEx8uZ”,436047179212656640,580074345,HigherlifeFoundation,HigherLifeFDN
3957,1392727730000.0,8,2,24,Can you sleep EASY if this boy is sleeping HARD? Drop off dry groceries at any Econet shop. #OperationKKTokweMukosi pic.twitter.com/YhKgvdQwb0”,435757802548903936,580074345,HigherlifeFoundation,HigherLifeFDN
3958,1392723581000.0,3,0,4,"Even old clothes can bring a smile on someone's face, donate now at all ECONET shops. #OperationKKTokweMukosi @NHTZim @rjena @263Chat",435740400343863296,1583213467,GlobalLeadersNetwork,GlobalLeadersNe
3959,1392708507000.0,6,0,11,Had decent breakfast this morning? Beautiful day! Even more beautiful  if you drop some dry food at an Econet Shop #OperationKKTokweMukosi”,435677175237582848,580074345,HigherlifeFoundation,HigherLifeFDN
3960,1392669924000.0,3,2,13,Compassion is love in action. #Donate your dry goods @ #Econet shops & change a life! #operationKKTokweMukosi,435515346423148544,1204465064,Danai,DanaiNhando
3961,1392494934000.0,9,4,31,Have you heard of #OperationKubatana-Kubatsirana Tokwe-Mukosi Dam?Be part of the #solution. Donate & drop off dry food at #Econet Shops. ,434781382087147521,1204465064,Danai,DanaiNhando
3962,1392312329000.0,6,0,9,Watch Econet Solar CEO Luc  Tanoh speak abt our company's wind energy initiative @wind4prosperity http://youtu.be/oEQysqeGeWw ,434015481696358400,422523883,EconetRenewable,EconetRenewable
3963,1392152974000.0,1,0,2,Ian McNaught-Davis inventing the LAN party and pioneering @dimblebot Econet technology - http://www.youtube.com/watch?feature=player_detailpage&v=VRduwRryVHE#t=207 …,433347097971011585,347325970,chinnyhill10,chinnyhill10
3964,1392101603000.0,3,1,0,"From all our Stewards to all our Customers....you ROCK x 1,000,000!!! @EcoCashZW #‎Zimbabwepic.twitter.com/Z98hnXuRCY",433131632036298752,1560156788,Steward Bank,stewardbank
3965,1392082191000.0,0,0,3,Wean us from SPB: NetOne boss http://www.herald.co.zw/wean-us-from-spb-netone-boss/ …,433050216585887746,947872754,The Herald Zimbabwe,HeraldZimbabwe
3966,1392022034000.0,1,0,2,Why competition's such a wonderful thing: Econet simplifies EcoCash access http://www.techzim.co.zw/2014/02/competitions-wonderful-thing-econet-simplifies-ecocash-access/ …,432797896464138240,82800626,Techzim,Techzim
3967,1392020348000.0,5,0,3,"Good Morning #twimbos , have a week filled with #love! http://on.fb.me/1aHl41u pic.twitter.com/PRSipqF6KC",432790823902527488,1560156788,Steward Bank,stewardbank
3968,1392009748000.0,1,0,1,"While #Telecel is heavily advertising its new #Telecash platform, I haven't seen a single Telecash vendor/outlet. No further comment...",432746368655175680,57466851,Fred G Sanford,BelieveCitizen
3969,1391938099000.0,1,1,6,#BREAKING: Introducing Buddie Circle. Receive a GUARANTEED 20% off all voice calls to your 3 chosen #Econet numbers! pic.twitter.com/8xNPE5YXEu,432445849545621504,492852412,Econet Wireless,econetzimbabwe
3970,1391767593000.0,2,0,9,"Telecel, Econet ,Netone  able to locate your stolen phone @Techzim @263Chat @ConorMWalsh @twimboz @kubatana http://www.secureitzim.com/?p=324 ",431730696001191936,2303088385,Secure IT Zimbabwe,SecureITZim
3971,1391420604000.0,1,0,1,http://ift.tt/1nHiBNe  Econet Zimbabwe backs scheme against wildlife poaching - Telecompaper (subscription),430275316159094784,1528036027,Wildlife Trade News,WLTradeNews
3972,1391193218000.0,2,0,0,#FF *Hertha4ever* @Econet @@Bleed85 @giftzwockel @smooney14 @Micsyn @partyhummel @kuttenmonster @willi21042003 @herr_arendt @DieKlatsche,429321592091705344,99489005,Herthaner4ever,Herthaner4ever
3973,1391163171000.0,0,0,5,Econet CEO @douglasmboweni talks about the power of a seed - the mandate we all have to be fruitful and multiply #ecoschools,429195564891516928,1423849987,Muzinda Hub,MuzindaHub
3974,1391163165000.0,1,1,4,Physical libraries might soon become irrelevant due to technology Econet Services CEO Darlington Mandivenga #ecoschools,429195538991677440,1423849987,Muzinda Hub,MuzindaHub
3975,1391155886000.0,1,0,4,Prof Nyagura lauds the contribution of Econet via @NHTZim @HigherLifeFDN to the dvpt of University of Zimbabwe #ecoschool,429165009730818048,1423849987,Muzinda Hub,MuzindaHub
3976,1391153927000.0,2,0,0,Yet another exciting innovation from Econet Wireless. The inspired family. Will impact Education forever. Follow me on twitter for updates .,429156793831665664,112017971,Rabison Shumba,rabisonshumba
3977,1391115585000.0,2,0,1,Telecel's Telecash official launch event... and the pictures http://www.techzim.co.zw/2014/01/telecels-telecash-official-launch-event-pictures/ … via @techzim,428995974761938944,148753637,LSK Makani,lskmakani
3978,1391088296000.0,0,1,4,"Kai :( ""@AntonioOkafor: ""@Mykhael_U: The last time arsenal won a trophy, Airtel was still Econet """"",428881516132057088,457839617,that meins u we sleep there,AlanOlisa_
3979,1390980615000.0,0,2,5,Telecel official almost says #Ecocash menu instead of #telecash menu at @Telecel_Zim's launch of mobile money platform,428429871547949056,577229412,C. Mambo 🇿🇼,cemambo
3980,1390907594000.0,0,3,6,@ZimpapersViews--> LATEST: Latest: Jane Mutasa to face prosecution over US$1.7million swindled from #telecel http://bit.ly/1aExwVe  #twimbos,428123599355260928,947872754,The Herald Zimbabwe,HeraldZimbabwe
3981,1390577262000.0,2,0,2,"#FF THE FIRST INTERNATIONAL MUSIC TV IN LEBANON !! → @NRJHitsTv
Available on #Digitech, #Econet & #cablevision (or ask your cable provider)!",426738085628760065,634886552,Rana El Halabi,RanaElHalabi
3982,1390202527000.0,0,0,5,"Econet Wireless Global acquires Altron’s 8,6% in Liquid Telecom https://www.newsday.co.zw/2014/01/20/econet-wireless-global-acquires-altrons-86-liquid-telecom/ … #NewsDayBusiness",425166332963729408,123875667,NewsDay Zimbabwe,NewsDayZimbabwe
3983,1389865348000.0,3,0,2,Quandera puuuuut #telecel #souhipster #benfica http://instagram.com/p/jOaAlzPe5I/ ,423752099416256512,181637383,Nurb,DESCONTRILO
3984,1389864771000.0,1,0,2,"Was Econet's move for the banks, also a move against Telecash? Shoud Telecel be worried? http://buff.ly/1d9aznh ",423749682004000768,82800626,Techzim,Techzim
3985,1389807494000.0,1,0,5,"@africatechie @vc4africa EcoCash, implemented by Econet Wireless in Zimbabwe is another success story. http://www.techzim.co.zw/2013/10/ecocash-mobile-money-subscribers-reach-3-million …",423509445621321728,2190043430,ICT4 Development Zim,ICT4DZIM
3986,1389799275000.0,2,0,4,"Econet opening up full USSD mobile money transfer functionality to Zimbabwean banks
 http://www.telegeography.com/products/commsupdate/articles/2014/01/15/econet-opening-up-full-ussd-mobile-money-transfer-functionality-to-zimbabwean-banks/ …",423474971097456640,482266284,Beneath A Rising Sun,ResurrectZim
3987,1389775407000.0,3,0,5,FYI: We have branches located in provinces around the country.Find the closest to you http://bit.ly/1eFbX5X  #twimbospic.twitter.com/sLVoE3uxuX,423374860706799616,1560156788,Steward Bank,stewardbank
3988,1389775231000.0,1,1,2,"Purchase ur internet dongle 4 $25 right now & receive 300 MB + 30 SMSs free. Visit any Telecel Shop nearest to you for more details.
#GudDay",423374124774588416,271313631,Telecel Zimbabwe,Telecel_Zim
3989,1389697153000.0,2,0,3,Econet’s Liquid Telecom now worth half a billion? http://buff.ly/1eBsjtW ,423046640879276032,82800626,Techzim,Techzim
3990,1389696759000.0,1,0,6,Zimbabwe Mobile Money: Econet finally opens up USSD level mobile money to banks http://bit.ly/JXI4m2 ,423044986108936192,107755674,Rebecca Enonchong,africatechie
3991,1389689315000.0,0,0,2,Zimbabwe’s TV Yangu offers a social TV platform http://smartmonkeytv.cmail1.com/t/ViewEmail/r/D6353E49B917E13F2540EF23F30FEDED/B4548EB6AE4CEE63765E7602346EC846 … …@Telecel_Zim @TechnoMagZw @blesinx @creativeloopzim @thezimcreative,423013763378204672,1861226689,TV Yangu,TVYangu
3992,1389542132000.0,2,0,3,Awkward moment when all the texts I receive nowadays are from econet.,422396434429005824,463723988,GetOffMyScottDisick,MuradAndrew
3993,1389467509000.0,1,0,1,"Harsh but true, lol RT @Captain_FBS: Why are girls so fascinated by airtime as if their parents own Econet. ... http://m.tmi.me/1dn3KD ",422083441602363394,34226831,Tinashe Gwatidzo,Gwatydoo
3994,1389438553000.0,1,0,2,What does Econet mean by 50% free airtime? O_o,421961992182976512,409907202,Tino,_Tino_C
3995,1389376038000.0,0,1,2,What word best describes a company that advertises a new service that only exists in that advert? #Econet,421699784299536384,57466851,Fred G Sanford,BelieveCitizen
3996,1389348802000.0,2,0,0,#FF *Hertha4ever* @Econet @Bleed85 @giftzwockel @smooney14 @Micsyn @partyhummel @kuttenmonster @willi21042003 @herr_arendt @DieKlatsche,421585550668472320,99489005,Herthaner4ever,Herthaner4ever
3997,1389283568000.0,1,0,1,Econet adopting the Kaizen approach (continuous improvement)- Keep it up @econetzimbabwe @EcoCashZW http://www.dailynews.co.zw/articles/2014/01/09/ecocash-targets-diaspora?comment=done#post-comment …,421311941018013696,400655906,Prince Sivalo Mahlangu,Chief_Sivalo
3998,1389254133000.0,1,1,3,Econet's messages are just annoying now,421188480325406720,35197244,Yevedzo Mazhude,yevi_m
3999,1389031850000.0,1,1,2,Econet where is my free shit?,420256155840303104,489436237,R.🖤,___AudreyRose
4000,1389029432000.0,1,0,2,100Mb ... you are a liar econet!  I thought we left selling dreams in 2013,420246016907280385,439927790,N,the_unafflicted
4001,1388150210000.0,1,1,1,Econet and their data rates can go to hell MHAN,416558292861612032,295969993,El Jefe,Rukudz0
4002,1387759928000.0,1,0,1,RBZ may  sanction Econet http://www.herald.co.zw/rbz-may-sanction-econet/ …,414921329674969088,947872754,The Herald Zimbabwe,HeraldZimbabwe
4003,1386929740000.0,1,0,2,"""@Techzim: Zimbabwean banks renew pressure on regulators to reign in Econet http://wp.me/pPdGD-fDa ""@scofield123",411439269019148288,435945661,Tapiwa Mukori,tmukori
4004,1386929628000.0,0,1,4,Zimbabwean banks renew pressure on regulators to reign in Econet http://wp.me/pPdGD-fDa ,411438797310525440,82800626,Techzim,Techzim
4005,1386911638000.0,0,0,1,"Econet, banks renew feud http://www.herald.co.zw/86997/ ",411363345011195904,947872754,The Herald Zimbabwe,HeraldZimbabwe
4006,1386876423000.0,1,0,2,"""@Ocean_eyes_22: ""Does your father work at econet? 'Coz baby, i'm inspired to change your world"" :'D""  I can't #dead",411215640712994816,409907202,Tino,_Tino_C
4007,1386767813000.0,6,0,10,Econet Services CEO Darlington Mandivenga has graced our strategic meeting to speak on Leading With Impact! We are ready!,410760097745235968,580074345,HigherlifeFoundation,HigherLifeFDN
4008,1386758903000.0,1,2,4,"@HigherLifeFDN Internet penetration in rural Africa is 5%. In Zimbabwe, We can greatly increase this % through our partnership with Econet",410722727297679360,1168880683,Petronella Maramba,PetronellaMaram
4009,1386681446000.0,0,0,2,"""@econet_support: What about #Twitter bundles? RT if you want us to introduce Twitter bundles. :-) #263Chat #Twimbos"" u will win forever !!",410397849466462208,19856924,Karizzy,Itskarizma
4010,1386672494000.0,1,0,1,Econet Solar International Launches the Home Power Station | Business Wire http://www.businesswire.com/news/home/20111202005054/en/Econet-Solar-Launches-Home-Power-Station …,410360299389059073,422523883,EconetRenewable,EconetRenewable
4011,1386590097000.0,1,2,1,Thanks to the free Econet MBs oomf akubatika paTwitter.,410014703453491200,380208493,M. S. Dobie,Dobie_M
4012,1386480265000.0,1,0,4,been on a call since 6 am hahaha props to @Telecel_Zim zvikumaker sense ..........,409554035042033665,253407651,GOD'S SON,Tapsay_
4013,1386441443000.0,1,0,3,#Chakaipa ft Dhadza D (Prod by KriticalBeatz) is #1 on both the Local Top 10 & @Telecel_Zim Top 20 on... http://fb.me/MBXtSeBI ,409391203696664577,1304344207,#LiveForToday,thatMMTmusic
4014,1385920926000.0,5,1,12,"Econet Partners With Vestas, Others On Pan-African Wind Power Initiative http://bit.ly/1c4Ci8O pic.twitter.com/veMJxSPPBG",407207996499169281,312757790,Ventures Africa,VenturesAfrica
4015,1385884612000.0,1,1,4,@telecel_zim @ruthaine @sirnige who ever is running this telecel twitter handle should big given a big Fat Bonus lol coz arikugona basa,407055686200492032,769164582,Mr •|• Lewis,lewisince88
4016,1385843127000.0,0,3,5,"Airtel was never Visa. ""@Ayourb: From econet to visa etc... @AirtelNigeria has been nothing short of a negative metamorphosis....""",406881682781114368,212838550,Nejeeb Bello Oyarese,NejeebBello
4017,1385498117000.0,2,0,3,Econet won ICT Lifetime Investment & CSR awards. ZIA Awards. @econetzimbabwe @StriveMasiyiwa @DouglasMbowenipic.twitter.com/6gJcPzaNSz,405434607002066946,112017971,Rabison Shumba,rabisonshumba
4018,1385471557000.0,1,1,2,"Best data service, join the #TelecelFamily @Telecel_Zim #TellABuddie",405323207583858688,619895418,Reddington  🇿🇼,masawiwacho
4019,1385465122000.0,0,0,4,#Zimbabwe: Econet Wireless will offer bank loans via mobiles through its EcoCashSave service,405296213810884608,210897934,Russell Southwood,BalancingActAfr
4020,1385418340000.0,3,0,3,"@NRJHitsTv @NRJLebanon NRJ HITS Lebanon now broadcasting Live from Beirut on Cablevision, Econet & Digitech. Enjoy the Hits exclusively!!!",405099997785362432,69083309,Claude Kawas,ClaudeKawas
4021,1385372262000.0,1,0,3,"#Africa,please follow Strive Masiyiwa @StriveMasiyiwa and be inspired! Strive is Executive Chairman + Founder of the Econet Wireless Group",404906733283196928,23033425,#AfricaIsRising,Africa_IsRising
4022,1385366053000.0,3,0,6,"TODAY AT 6PM !!! Do not forget to search for NRJ HITS TV on Cablevision, Digitech, Econet or ask your cable... http://fb.me/151ukkqQ8 ",404880690174767105,436758452,2u2c,2U2C
4023,1385215733000.0,1,0,4,"""The future of mobile money is not in money transfer. It is in payments."" - Darlington Mandivenga, CEO of Econet Services (Zimbabwe)",404250203777429505,184320317,"Kopo Kopo, Inc.",KopoKopoInc
4024,1385049369000.0,2,1,0,#SomeBuddie must know kuti @telecel_zim is the best network provider in #ZIM... (i jus had to hushtag that) #TellSomeBuddie,403552423119429633,29960511,Vin Diesel lite,ron_im_iz
4025,1384969421000.0,1,0,2,When wifi is down and you're using econet you learn how to log out of everything.,403217095313620992,1338644786,🇿🇲Takudzwa Chisanga🇿🇼,tcchitima
4026,1384949910000.0,3,1,3,@tonysedz @NatashaMsonza @tnyaruwanga @Telecel_Zim it's overwhelmingly evident!,403135261078720512,492852412,Econet Wireless,econetzimbabwe
4027,1384792540000.0,1,0,4,"MAKAMBA : 2013 MOST DEFINING YEAR FOR TELECEL: Greetings to you all! Once again, it is that time of the year w... http://bit.ly/1bUHptE ",402475201767559168,176422274,Mr.Zimbabwe,Newsdzezimbabwe
4028,1384766267000.0,1,1,1,I need to get a Telecel line hey. Apparently it's cheaper...,402365005980770304,442807144,Don DoroB,TheGreat_Natsby
4029,1384690468000.0,2,1,1,@Telecel_Zim oh well. Guess ild rathr jus get t wth its Sim. Still worth it #TellSomeone #ItsTimeToGoRed,402047081512468480,80603066,Kaycee ®,KudziChidakwa
4030,1384626057000.0,1,0,4,"#Africa, ECONET Solar to formally introduce a new energy solution that aims to avert power shortages in @Zimbabwe. http://allafrica.com/stories/201311160303.html …",401776922004168704,23033425,#AfricaIsRising,Africa_IsRising
4031,1384625382000.0,2,0,3,Econet Launches New Energy Solution http://allafrica.com/c/-50B3j  #zimbabwe via @allafrica #innovation #energysolution @muzindahub @brucemubayiwa,401774090970611712,44317484,Lovemore Nyatsine,LovemoreNyatsin
